,Lot Area,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
1818,6285,1977,1977,0.0,138.0,351.0,405.0,894.0,894,0,0,894,1.0,0.0,1,0,2,1,5,0,1979.0,1.0,308.0,192,0,0,0,0,0,0,3,2007,120750
1819,8480,1963,1963,0.0,630.0,0.0,340.0,970.0,970,0,0,970,1.0,0.0,1,0,2,1,5,0,1996.0,2.0,624.0,0,24,0,0,192,0,0,7,2007,132500
1820,7420,1962,1962,0.0,417.0,0.0,640.0,1057.0,1057,0,0,1057,0.0,0.0,1,0,3,1,6,0,1977.0,2.0,576.0,0,0,0,0,0,0,0,4,2007,132000
1821,7758,1962,2001,0.0,588.0,0.0,411.0,999.0,999,0,0,999,1.0,0.0,1,0,3,1,6,0,1963.0,1.0,264.0,0,132,0,0,0,0,0,3,2007,132500
1822,6970,1961,1961,0.0,932.0,0.0,108.0,1040.0,1120,0,0,1120,1.0,0.0,1,1,3,1,5,0,1961.0,2.0,544.0,168,0,0,0,0,0,400,5,2007,129000
1823,13673,1962,1962,0.0,0.0,0.0,1140.0,1140.0,1696,0,0,1696,0.0,0.0,1,1,3,1,8,1,1962.0,1.0,349.0,0,30,0,0,0,0,0,3,2007,143900
1824,7476,1968,1968,0.0,812.0,0.0,228.0,1040.0,1040,0,0,1040,1.0,0.0,1,1,3,1,5,0,1991.0,2.0,686.0,188,0,0,0,0,0,0,6,2007,145000
1825,9945,1961,1961,57.0,827.0,0.0,161.0,988.0,988,0,0,988,1.0,0.0,1,0,3,1,5,0,1963.0,2.0,572.0,0,0,0,0,0,0,0,10,2007,128500
1826,6173,1967,1967,75.0,599.0,0.0,277.0,876.0,902,0,0,902,0.0,0.0,1,0,3,1,6,0,1967.0,1.0,288.0,0,0,0,0,0,0,0,8,2007,125500
1827,19522,1990,1990,272.0,727.0,0.0,496.0,1223.0,1271,1232,0,2503,1.0,0.0,2,1,3,1,7,1,1990.0,2.0,564.0,0,99,0,0,182,0,0,2,2007,300000
1828,17542,1974,2003,0.0,125.0,1031.0,36.0,1192.0,1516,651,0,2167,1.0,0.0,2,1,3,1,9,2,1974.0,2.0,518.0,220,47,0,0,0,0,0,7,2007,294000
1829,10751,1974,1974,44.0,787.0,0.0,250.0,1037.0,1037,0,0,1037,1.0,0.0,1,0,2,1,5,0,1974.0,2.0,431.0,136,47,0,0,0,0,0,8,2007,129000
1830,16647,1975,1981,0.0,1390.0,0.0,0.0,1390.0,1701,0,0,1701,1.0,0.0,2,0,3,1,6,2,1975.0,2.0,611.0,0,0,0,0,0,0,0,1,2007,171000
1831,12712,1973,2006,0.0,968.0,0.0,76.0,1044.0,1055,0,0,1055,1.0,0.0,1,0,2,1,5,1,1973.0,2.0,542.0,455,0,0,0,0,0,0,1,2007,147000
1832,9572,1990,1990,336.0,482.0,0.0,971.0,1453.0,1453,1357,0,2810,0.0,0.0,2,1,4,1,9,1,1990.0,2.0,750.0,500,0,0,0,0,0,0,6,2007,302000
1833,10678,1992,2000,337.0,700.0,0.0,983.0,1683.0,2129,743,0,2872,0.0,0.0,2,1,4,1,9,1,1992.0,2.0,541.0,0,33,0,0,0,0,0,4,2007,285000
1834,4379,2004,2004,0.0,851.0,0.0,527.0,1378.0,1378,0,0,1378,1.0,0.0,2,0,2,1,6,1,2004.0,2.0,540.0,160,56,0,0,0,0,0,7,2007,214000
1835,3523,2006,2007,30.0,60.0,0.0,1081.0,1141.0,1151,0,0,1151,1.0,0.0,2,0,2,1,5,0,2006.0,2.0,484.0,0,60,0,0,0,0,0,2,2007,166000
1836,3784,2006,2007,36.0,60.0,0.0,1451.0,1511.0,1565,0,0,1565,1.0,0.0,2,0,2,1,5,0,2006.0,2.0,476.0,0,120,0,0,0,0,0,2,2007,193800
1837,4230,2006,2007,0.0,0.0,0.0,1352.0,1352.0,1352,0,0,1352,0.0,0.0,2,0,2,1,5,1,2006.0,2.0,466.0,0,241,0,0,0,0,0,4,2007,208900
1838,3606,2006,2007,0.0,937.0,0.0,415.0,1352.0,1352,0,0,1352,1.0,0.0,2,0,2,1,5,1,2006.0,2.0,466.0,0,241,0,0,0,0,0,8,2007,194000
1841,4251,2006,2007,0.0,0.0,0.0,625.0,625.0,625,625,0,1250,0.0,0.0,2,1,2,1,5,0,2006.0,2.0,528.0,0,54,0,0,0,0,0,6,2007,164700
1842,2280,1999,1999,342.0,565.0,0.0,179.0,744.0,757,744,0,1501,1.0,0.0,2,1,3,1,6,1,1999.0,2.0,440.0,0,0,0,0,0,0,0,9,2007,176500
1843,3230,1999,1999,1129.0,419.0,0.0,310.0,729.0,729,729,0,1458,0.0,0.0,2,1,2,1,5,1,1999.0,2.0,440.0,0,32,0,0,0,0,0,6,2007,176000
1844,2117,2000,2000,513.0,420.0,0.0,336.0,756.0,756,756,0,1512,0.0,0.0,2,1,2,1,4,1,2000.0,2.0,440.0,0,32,0,0,0,0,0,6,2007,168500
1845,2117,2000,2000,216.0,417.0,0.0,339.0,756.0,769,804,0,1573,0.0,0.0,2,1,3,1,4,0,2000.0,2.0,440.0,0,32,0,0,0,0,0,9,2007,177000
1846,2117,2000,2000,456.0,436.0,0.0,320.0,756.0,769,756,0,1525,0.0,0.0,2,1,3,1,5,1,2000.0,2.0,440.0,0,0,0,0,0,0,0,6,2007,177000
1847,5105,2004,2004,0.0,239.0,0.0,312.0,551.0,551,551,0,1102,0.0,0.0,2,1,2,1,4,0,2004.0,2.0,480.0,0,60,0,0,0,0,0,3,2007,148800
1848,2645,1999,2000,456.0,0.0,0.0,776.0,776.0,764,677,0,1441,0.0,0.0,2,1,2,1,5,0,1999.0,2.0,492.0,206,0,0,0,0,0,0,11,2007,174000
1849,7399,1997,1998,1600.0,649.0,0.0,326.0,975.0,975,975,0,1950,0.0,0.0,2,1,3,1,7,1,1997.0,2.0,576.0,0,10,0,0,198,0,0,6,2007,239000
1850,7321,1999,2000,0.0,0.0,0.0,1339.0,1339.0,1358,0,0,1358,0.0,0.0,2,0,3,1,5,0,1999.0,2.0,625.0,176,174,0,0,0,0,0,12,2007,204000
1851,8010,2003,2004,0.0,964.0,0.0,90.0,1054.0,1072,976,0,2048,1.0,0.0,2,1,3,1,8,2,2003.0,2.0,552.0,0,48,0,0,180,0,0,8,2007,301000
1852,8413,1998,1998,0.0,901.0,0.0,319.0,1220.0,1220,1142,0,2362,1.0,0.0,2,1,3,1,8,2,1998.0,2.0,1105.0,147,0,36,0,144,0,0,6,2007,312500
1853,9466,1994,1995,0.0,457.0,1037.0,0.0,1494.0,1494,0,0,1494,1.0,0.0,1,1,1,1,5,1,1994.0,2.0,478.0,0,30,0,0,217,0,0,5,2007,279700
1854,12000,1980,1980,600.0,1732.0,0.0,270.0,2002.0,2362,0,0,2362,1.0,0.0,2,1,3,1,8,1,1980.0,2.0,546.0,180,16,0,0,0,0,0,3,2007,255000
1855,16157,1978,1978,0.0,680.0,391.0,289.0,1360.0,1432,0,0,1432,1.0,0.0,1,1,2,1,5,1,1978.0,2.0,588.0,168,180,0,0,0,0,0,6,2007,194000
1856,10768,1976,2004,0.0,1157.0,0.0,280.0,1437.0,1437,0,0,1437,1.0,0.0,2,0,3,1,6,1,1976.0,2.0,528.0,0,21,0,0,180,0,0,7,2007,218000
1857,3840,1978,1998,0.0,881.0,176.0,0.0,1057.0,1295,0,0,1295,1.0,0.0,1,0,1,1,4,2,1978.0,2.0,571.0,133,89,0,0,0,0,0,7,2007,213750
1858,9600,1976,1994,360.0,0.0,0.0,528.0,528.0,1094,761,0,1855,0.0,0.0,2,1,3,1,7,1,1976.0,2.0,512.0,113,100,0,0,0,0,0,8,2007,187000
1859,9600,1976,1976,0.0,978.0,0.0,284.0,1262.0,1262,0,0,1262,0.0,1.0,2,0,3,1,6,1,1976.0,2.0,460.0,298,0,0,0,0,0,0,5,2007,181500
1860,17778,1981,1981,0.0,1632.0,829.0,0.0,2461.0,2497,0,0,2497,1.0,0.0,2,0,2,1,7,2,1981.0,2.0,676.0,266,0,0,0,0,0,0,3,2007,373000
1861,18890,1977,1977,1.0,498.0,211.0,652.0,1361.0,1361,1259,0,2620,0.0,0.0,2,2,4,2,12,1,1977.0,2.0,600.0,155,24,145,0,0,0,8300,8,2007,190000
1862,7050,2001,2001,0.0,738.0,0.0,319.0,1057.0,1057,872,0,1929,1.0,0.0,2,1,3,1,7,1,2001.0,2.0,650.0,0,235,0,0,0,0,0,5,2007,226000
1863,11700,1968,1968,41.0,0.0,0.0,912.0,912.0,1152,0,0,1152,1.0,0.0,1,1,3,1,7,0,1968.0,2.0,412.0,0,126,0,0,0,0,0,9,2007,143450
1864,8000,1970,1970,525.0,915.0,0.0,93.0,1008.0,1403,1008,0,2411,1.0,0.0,2,1,4,1,8,1,1970.0,2.0,570.0,0,192,0,0,0,0,0,6,2007,240050
1865,8723,1969,1969,0.0,973.0,0.0,0.0,973.0,1082,0,0,1082,1.0,0.0,1,0,3,1,6,0,1969.0,2.0,480.0,160,0,0,0,0,0,0,1,2007,162500
1866,11700,1968,1968,196.0,910.0,0.0,385.0,1295.0,1295,0,0,1295,1.0,0.0,1,1,3,1,6,0,1968.0,2.0,528.0,0,194,0,0,200,0,0,4,2007,164000
1867,11358,1972,1987,0.0,346.0,0.0,778.0,1124.0,1610,0,0,1610,0.0,0.0,2,0,3,1,8,1,1972.0,2.0,515.0,202,0,0,0,256,0,0,5,2007,185000
1868,9547,1993,1993,112.0,0.0,0.0,1594.0,1594.0,1594,0,0,1594,0.0,0.0,2,0,2,1,6,1,1993.0,2.0,472.0,190,80,0,0,0,0,0,7,2007,188500
1869,10530,1993,1993,194.0,819.0,0.0,329.0,1148.0,1091,984,0,2075,1.0,0.0,2,1,3,1,8,1,1993.0,2.0,473.0,235,86,0,0,0,0,0,8,2007,255000
1870,11500,1976,1976,164.0,0.0,0.0,1680.0,1680.0,1680,0,0,1680,0.0,0.0,2,0,4,2,8,0,1976.0,2.0,528.0,0,0,0,0,0,0,0,6,2007,136905
1871,10738,1966,1966,0.0,792.0,0.0,301.0,1093.0,1093,0,0,1093,1.0,0.0,2,0,3,1,6,1,1966.0,2.0,484.0,224,0,0,0,0,0,400,11,2007,158500
1872,9600,1973,1973,320.0,916.0,0.0,326.0,1242.0,1242,0,0,1242,0.0,0.0,1,1,3,1,6,1,1973.0,2.0,528.0,0,0,0,0,0,0,0,9,2007,175500
1873,10800,1963,1963,203.0,617.0,264.0,171.0,1052.0,1052,0,0,1052,1.0,0.0,1,0,3,1,6,0,1963.0,1.0,311.0,0,133,0,0,0,0,0,2,2007,127000
1874,8050,1967,1993,0.0,474.0,38.0,437.0,949.0,1107,0,0,1107,1.0,0.0,1,0,3,1,5,0,1967.0,1.0,308.0,88,64,0,0,0,0,0,3,2007,127000
1875,10355,1967,1967,196.0,695.0,0.0,519.0,1214.0,1214,0,0,1214,0.0,0.0,2,0,3,1,5,1,1967.0,1.0,318.0,0,111,0,0,0,0,0,7,2007,143000
1876,10289,1965,1965,168.0,836.0,0.0,237.0,1073.0,1073,0,0,1073,1.0,0.0,1,1,3,1,6,0,1965.0,2.0,515.0,0,0,0,0,0,0,0,6,2007,156000
1877,9503,1958,1983,0.0,457.0,374.0,193.0,1024.0,1344,0,0,1344,1.0,0.0,1,0,2,1,6,1,1970.0,1.0,484.0,316,28,0,0,0,0,0,6,2007,144000
1878,10624,1964,1964,84.0,40.0,264.0,1424.0,1728.0,1728,0,0,1728,0.0,1.0,2,0,6,2,10,0,2002.0,1.0,352.0,155,0,0,0,0,0,0,11,2007,119000
1879,10899,1964,1964,0.0,0.0,0.0,0.0,0.0,1224,0,0,1224,0.0,0.0,2,0,2,2,8,0,1964.0,3.0,530.0,0,0,0,0,0,0,0,4,2007,103000
1880,12342,1960,1978,0.0,0.0,0.0,978.0,978.0,1422,0,0,1422,0.0,0.0,1,0,3,1,6,1,1960.0,1.0,286.0,0,0,36,0,0,0,600,8,2007,139900
1881,12772,1960,1998,0.0,498.0,0.0,460.0,958.0,958,0,0,958,0.0,0.0,1,0,2,1,5,0,1960.0,1.0,301.0,0,0,0,0,0,0,15500,4,2007,151500
1882,8892,1960,1960,66.0,0.0,0.0,1065.0,1065.0,1065,0,0,1065,0.0,0.0,1,1,3,1,6,0,1974.0,2.0,461.0,74,0,0,0,0,0,0,7,2007,126500
1883,10482,1958,1958,63.0,507.0,0.0,81.0,588.0,1138,0,0,1138,0.0,1.0,1,0,3,1,6,0,1958.0,1.0,264.0,224,0,0,0,0,0,0,6,2007,145000
1884,7535,1958,1985,0.0,111.0,279.0,522.0,912.0,912,0,0,912,0.0,1.0,1,0,2,1,5,0,1958.0,1.0,297.0,12,285,0,0,0,0,480,6,2007,120000
1885,7450,1956,1956,0.0,438.0,206.0,250.0,894.0,1074,0,0,1074,0.0,0.0,1,0,2,1,6,1,1966.0,2.0,396.0,0,72,0,0,0,0,0,1,2007,124000
1886,8339,1959,1959,0.0,0.0,0.0,0.0,0.0,882,0,0,882,0.0,0.0,1,0,3,1,5,0,1959.0,1.0,294.0,0,0,0,0,0,0,1200,7,2007,106500
1887,14357,1961,1961,0.0,311.0,167.0,386.0,864.0,1187,0,0,1187,1.0,0.0,1,0,2,1,6,1,1961.0,2.0,440.0,128,0,0,0,0,0,0,8,2007,140500
1888,8243,1961,1961,56.0,700.0,0.0,264.0,964.0,964,0,0,964,0.0,0.0,1,0,3,1,5,1,1985.0,2.0,784.0,170,0,0,0,0,0,0,2,2007,137500
1889,8680,1960,1960,0.0,0.0,0.0,894.0,894.0,894,0,0,894,0.0,0.0,1,0,3,1,5,0,1965.0,1.0,312.0,0,0,0,0,0,0,0,1,2007,117600
1890,8800,1966,1966,202.0,654.0,0.0,520.0,1174.0,1200,0,0,1200,0.0,1.0,2,0,3,1,6,1,1966.0,2.0,440.0,0,0,0,0,0,0,0,10,2007,163500
1891,9200,1965,1965,98.0,494.0,0.0,548.0,1042.0,1042,0,0,1042,0.0,0.0,2,0,3,1,5,0,1965.0,2.0,440.0,192,0,0,0,0,0,0,5,2007,161000
1892,9350,1964,1991,108.0,270.0,580.0,452.0,1302.0,1302,0,0,1302,0.0,1.0,2,0,3,1,7,0,1964.0,1.0,309.0,333,0,0,0,0,0,0,10,2007,158000
1893,8800,1964,1997,306.0,414.0,0.0,431.0,845.0,845,1309,0,2154,0.0,0.0,2,1,5,1,8,1,1964.0,2.0,539.0,0,0,0,0,161,0,0,7,2007,224500
1894,11382,1964,1964,212.0,54.0,543.0,533.0,1130.0,1374,0,0,1374,0.0,1.0,1,0,3,1,7,1,1964.0,1.0,286.0,0,28,84,0,0,0,0,8,2007,147000
1895,22002,1959,1991,136.0,1386.0,0.0,206.0,1592.0,1652,0,0,1652,1.0,0.0,1,1,3,1,6,1,1959.0,2.0,510.0,0,0,0,0,201,0,0,7,2007,200000
1896,14585,1960,1987,85.0,594.0,219.0,331.0,1144.0,1429,0,0,1429,0.0,1.0,1,0,3,1,7,2,1960.0,2.0,572.0,216,110,0,0,0,0,0,6,2007,181900
1897,7388,1959,2002,0.0,405.0,0.0,658.0,1063.0,1327,0,0,1327,1.0,0.0,1,0,3,1,7,0,1974.0,2.0,624.0,0,0,0,0,0,0,0,7,2007,150750
1898,9842,1962,1962,0.0,0.0,0.0,0.0,0.0,1224,0,0,1224,0.0,0.0,2,0,2,2,6,0,1962.0,2.0,462.0,0,0,0,0,0,0,0,3,2007,101800
1899,8280,1950,1950,0.0,0.0,0.0,932.0,932.0,932,0,0,932,0.0,0.0,1,0,2,1,4,1,1950.0,1.0,306.0,0,0,214,0,0,0,0,11,2007,124000
1900,12172,1940,1996,0.0,130.0,259.0,433.0,822.0,908,0,0,908,0.0,0.0,1,0,2,1,4,0,1975.0,2.0,512.0,284,24,0,0,192,0,0,10,2007,138500
1904,5175,1958,2000,0.0,150.0,404.0,254.0,808.0,808,0,0,808,0.0,0.0,1,0,2,1,5,0,1963.0,1.0,308.0,143,0,0,0,0,0,0,7,2007,112000
1905,9500,1964,1978,272.0,442.0,0.0,374.0,816.0,1127,850,0,1977,0.0,1.0,1,1,4,1,9,1,1964.0,2.0,540.0,0,52,0,0,0,0,0,6,2007,165000
1906,9600,1955,1955,176.0,368.0,0.0,710.0,1078.0,1150,0,0,1150,1.0,0.0,1,0,2,1,6,0,1955.0,1.0,288.0,0,0,0,0,175,0,0,10,2007,144000
1907,11345,1948,1950,567.0,220.0,0.0,708.0,928.0,928,992,0,1920,0.0,0.0,2,0,4,2,10,0,1948.0,2.0,400.0,0,0,0,0,0,0,0,7,2007,137000
1908,9492,1941,1950,0.0,368.0,41.0,359.0,768.0,968,408,0,1376,1.0,0.0,1,0,3,1,6,1,1941.0,1.0,240.0,0,0,0,0,0,0,0,4,2007,105000
1909,9480,1942,1995,224.0,386.0,0.0,342.0,728.0,888,756,0,1644,0.0,0.0,1,1,3,1,7,2,1942.0,1.0,312.0,168,0,0,0,0,0,0,6,2007,146500
1910,8668,1968,1968,0.0,0.0,0.0,1560.0,1560.0,1560,0,0,1560,0.0,0.0,2,0,4,2,8,0,1968.0,3.0,792.0,0,0,0,0,0,0,0,5,2007,126000
1911,10050,1966,1966,87.0,602.0,0.0,191.0,793.0,1280,0,0,1280,0.0,1.0,2,0,3,1,6,1,1966.0,2.0,432.0,140,40,0,0,0,0,0,6,2007,175000
1912,9600,1961,1961,291.0,600.0,0.0,618.0,1218.0,1254,0,0,1254,1.0,0.0,1,0,3,1,6,1,1961.0,2.0,525.0,0,0,0,0,168,0,0,5,2007,158500
1913,10150,1958,1958,1.0,456.0,0.0,456.0,912.0,912,0,0,912,0.0,0.0,1,0,2,1,5,0,1958.0,1.0,275.0,0,0,0,0,0,0,0,7,2007,114500
1914,11344,1958,1958,180.0,460.0,0.0,414.0,874.0,874,650,0,1524,0.0,0.0,1,1,3,1,7,0,1958.0,1.0,315.0,0,0,0,0,0,0,0,7,2007,144000
1915,18450,1965,1979,113.0,187.0,723.0,111.0,1021.0,1465,915,0,2380,0.0,0.0,2,1,3,1,7,1,1965.0,2.0,596.0,0,265,0,0,0,0,0,8,2007,129000
1916,8760,1957,1999,0.0,873.0,0.0,63.0,936.0,936,0,0,936,1.0,0.0,1,0,2,1,4,0,1957.0,1.0,315.0,0,0,0,219,0,0,0,9,2007,141000
1917,6860,1956,1956,54.0,908.0,0.0,100.0,1008.0,1008,0,0,1008,1.0,0.0,1,0,3,1,6,0,1964.0,1.0,308.0,0,0,0,0,0,0,0,12,2007,131000
1918,8250,1963,1963,0.0,288.0,0.0,765.0,1053.0,1053,0,0,1053,1.0,0.0,1,0,3,1,6,0,1994.0,2.0,692.0,240,0,0,0,109,0,0,7,2007,142100
1919,8176,1958,1992,0.0,846.0,0.0,210.0,1056.0,1056,0,0,1056,1.0,0.0,1,0,3,1,6,0,1958.0,1.0,308.0,0,0,0,0,0,0,0,8,2007,139000
1920,9750,1958,1958,243.0,608.0,0.0,834.0,1442.0,1442,0,0,1442,0.0,0.0,1,1,4,1,7,0,1958.0,1.0,301.0,0,0,275,0,0,0,500,4,2007,157900
1921,9250,1954,2005,0.0,480.0,468.0,108.0,1056.0,1056,0,0,1056,0.0,1.0,1,0,3,1,6,0,1954.0,1.0,260.0,390,0,0,0,0,0,0,7,2007,139400
1922,11988,1957,1957,0.0,777.0,0.0,467.0,1244.0,1244,0,0,1244,0.0,0.0,1,1,3,1,6,2,1957.0,1.0,336.0,0,40,0,0,0,0,0,5,2007,150000
1923,9100,1960,1960,69.0,0.0,0.0,1144.0,1144.0,1144,0,0,1144,0.0,0.0,1,0,3,1,6,1,1960.0,1.0,336.0,0,0,0,0,0,0,0,6,2007,120000
1924,9736,1957,1969,289.0,668.0,138.0,525.0,1331.0,1721,0,0,1721,0.0,0.0,1,0,4,1,8,3,1957.0,2.0,464.0,0,0,0,0,0,0,0,4,2007,174850
1925,9770,1957,1957,0.0,512.0,0.0,410.0,922.0,922,0,0,922,1.0,0.0,1,0,2,1,5,0,1957.0,1.0,308.0,0,34,0,0,0,0,0,4,2007,116000
1926,10152,1956,1956,120.0,586.0,0.0,462.0,1048.0,1048,0,0,1048,1.0,0.0,1,0,3,1,6,0,1956.0,1.0,286.0,0,20,0,0,192,0,0,6,2007,135000
1927,12155,1970,1970,0.0,1237.0,0.0,420.0,1657.0,1657,0,0,1657,0.0,1.0,2,0,3,1,7,1,1970.0,2.0,484.0,0,0,0,0,147,0,0,3,2007,163500
1928,12198,1955,1975,0.0,780.0,0.0,424.0,1204.0,1411,0,0,1411,0.0,0.0,1,0,3,1,7,1,1955.0,1.0,310.0,278,82,0,0,0,0,0,6,2007,130000
1929,10050,1955,1955,0.0,288.0,0.0,928.0,1216.0,1216,0,0,1216,1.0,0.0,1,0,3,1,5,0,1955.0,1.0,336.0,0,0,0,0,0,0,0,8,2007,129500
1930,11556,1953,2006,0.0,408.0,0.0,456.0,864.0,1154,0,0,1154,0.0,0.0,1,1,3,1,6,0,1962.0,1.0,336.0,63,0,0,0,0,0,0,7,2007,142000
1931,8078,1958,1958,260.0,0.0,0.0,1560.0,1560.0,1560,0,0,1560,0.0,0.0,2,0,4,2,8,0,1958.0,2.0,484.0,0,0,0,0,0,0,0,12,2007,128600
1932,10950,1952,1952,0.0,441.0,0.0,507.0,948.0,948,0,0,948,0.0,0.0,1,0,2,1,5,0,1952.0,2.0,410.0,0,48,0,0,0,0,0,4,2007,125000
1933,7942,1953,1953,0.0,85.0,955.0,0.0,1040.0,1040,0,0,1040,0.0,1.0,1,0,3,1,6,0,1953.0,1.0,293.0,0,0,0,0,0,0,0,6,2007,136000
1934,8923,1953,2006,0.0,643.0,0.0,365.0,1008.0,1008,0,0,1008,1.0,0.0,1,0,2,1,6,0,1953.0,1.0,240.0,0,18,0,0,0,0,0,5,2007,134500
1935,8540,1956,2003,0.0,114.0,691.0,120.0,925.0,925,0,0,925,1.0,0.0,1,0,3,1,5,0,1956.0,1.0,252.0,152,0,0,0,0,0,0,6,2007,127000
1936,7134,1955,1955,0.0,384.0,0.0,0.0,384.0,1360,0,0,1360,0.0,0.0,1,0,3,1,6,1,1962.0,2.0,572.0,0,50,0,0,0,0,0,2,2007,130000
1937,7150,1955,1955,0.0,150.0,0.0,1040.0,1190.0,1040,500,0,1540,1.0,0.0,1,0,4,1,7,0,2002.0,1.0,352.0,0,0,0,0,0,0,0,8,2007,115000
1938,8400,1955,1955,0.0,793.0,0.0,130.0,923.0,925,0,0,925,1.0,0.0,1,0,3,1,5,2,1955.0,1.0,390.0,81,0,0,0,0,0,0,3,2007,116900
1939,13300,1956,2000,0.0,377.0,0.0,551.0,928.0,928,0,0,928,0.0,0.0,1,0,2,1,4,0,1956.0,1.0,252.0,261,0,156,0,0,0,0,6,2007,132000
1940,9532,1953,1953,0.0,595.0,354.0,156.0,1105.0,1647,0,0,1647,1.0,0.0,1,0,3,1,6,1,1953.0,1.0,280.0,225,0,0,0,0,368,0,2,2007,153000
1941,15783,1952,1952,0.0,292.0,0.0,632.0,924.0,924,0,0,924,0.0,0.0,1,0,2,1,6,0,1952.0,1.0,420.0,0,324,0,0,0,0,400,6,2007,112500
1943,9600,1949,2003,0.0,220.0,0.0,625.0,845.0,893,0,0,893,0.0,1.0,1,0,2,1,4,0,1985.0,2.0,576.0,0,0,0,0,0,0,0,5,2007,135000
1944,12099,1953,2004,0.0,198.0,0.0,1018.0,1216.0,1216,0,512,1728,1.0,0.0,1,0,3,1,7,1,1953.0,1.0,371.0,200,0,0,0,0,0,0,6,2007,156000
1945,21281,1935,2007,0.0,0.0,0.0,666.0,666.0,1308,1778,0,3086,0.0,0.0,3,1,4,1,9,0,2007.0,3.0,1200.0,0,208,290,0,156,0,0,11,2007,301600
1946,10134,1940,1950,0.0,0.0,0.0,735.0,735.0,735,299,0,1034,0.0,0.0,1,0,2,1,5,0,1940.0,1.0,240.0,0,39,0,0,0,0,0,7,2007,109000
1948,10284,1925,1993,0.0,1030.0,66.0,55.0,1151.0,845,436,0,1281,1.0,0.0,2,0,1,1,6,0,1978.0,2.0,580.0,0,0,0,0,0,0,0,8,2007,128500
1949,10800,1927,2007,0.0,0.0,0.0,656.0,656.0,968,0,0,968,0.0,0.0,2,0,4,1,5,0,1928.0,1.0,216.0,0,0,0,0,0,0,0,8,2007,64500
1951,5400,1920,1950,0.0,0.0,0.0,691.0,691.0,691,0,0,691,0.0,0.0,1,0,2,1,4,0,1920.0,1.0,216.0,0,20,94,0,0,0,0,1,2007,86000
1952,10090,1963,1999,364.0,242.0,483.0,0.0,725.0,1035,616,0,1651,0.0,1.0,2,0,4,1,6,2,1963.0,1.0,276.0,460,46,0,0,165,0,0,10,2007,172000
1953,8700,1961,1961,53.0,192.0,0.0,728.0,920.0,888,0,0,888,0.0,1.0,1,0,3,1,5,0,1961.0,1.0,240.0,0,0,0,0,0,0,0,2,2007,120000
1954,8300,1968,1968,86.0,952.0,0.0,0.0,952.0,952,0,0,952,1.0,0.0,1,0,3,1,5,0,1968.0,1.0,288.0,0,0,0,0,0,0,0,8,2007,128500
1955,11606,1969,1969,192.0,650.0,0.0,390.0,1040.0,1040,1040,0,2080,0.0,1.0,1,2,5,1,9,2,1969.0,2.0,504.0,335,0,0,0,0,0,0,9,2007,135000
1956,8064,1949,2006,0.0,0.0,0.0,672.0,672.0,672,252,0,924,0.0,0.0,1,0,3,1,6,1,2003.0,2.0,576.0,0,0,0,0,0,0,2000,7,2007,122900
1957,11664,1948,1950,206.0,336.0,0.0,746.0,1082.0,1082,0,0,1082,0.0,0.0,1,0,2,1,5,1,1948.0,1.0,240.0,0,130,0,0,0,0,0,11,2007,119200
1958,10496,1949,1950,320.0,196.0,0.0,844.0,1040.0,1168,678,0,1846,0.0,0.0,2,0,3,1,7,1,1949.0,1.0,315.0,0,0,0,0,0,0,0,1,2007,143000
1959,7200,1950,1950,0.0,534.0,96.0,246.0,876.0,988,0,0,988,0.0,0.0,1,0,3,1,6,0,1950.0,1.0,276.0,0,80,0,0,0,0,0,5,2007,119000
1960,7200,1950,1950,0.0,432.0,0.0,432.0,864.0,1238,0,0,1238,0.0,0.0,1,1,3,1,6,1,1950.0,1.0,357.0,0,171,0,0,0,0,0,11,2007,102000
1961,7200,1950,2002,0.0,398.0,149.0,317.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,0,1980.0,2.0,720.0,194,0,0,0,0,0,0,7,2007,129000
1962,7000,1960,2002,45.0,588.0,0.0,422.0,1010.0,1134,0,0,1134,0.0,0.0,1,0,2,1,6,0,1960.0,1.0,254.0,0,16,0,0,0,0,0,4,2007,135000
1963,7500,1959,2003,0.0,574.0,0.0,466.0,1040.0,1040,0,0,1040,1.0,0.0,1,0,3,1,6,0,1959.0,1.0,286.0,0,0,0,0,0,0,0,7,2007,152000
1964,7315,1958,1958,0.0,625.0,0.0,545.0,1170.0,1170,0,0,1170,0.0,1.0,1,0,3,1,6,1,1958.0,1.0,338.0,0,0,0,0,225,0,0,3,2007,140000
1965,7903,1960,1960,0.0,739.0,0.0,503.0,1242.0,1242,0,0,1242,1.0,0.0,1,1,3,1,6,0,1960.0,1.0,324.0,0,0,0,0,0,0,0,5,2007,152000
